Date,Week,Month,Country,Region,DC_ID,DC_Name,DC_Manager,Team_Leader,Team,Shift,Employee_ID,Employee_Name,Role,SelectionRate_Cases,PickRate,ReplenishmentRate,IdleSelectionTime_pct,OnTaskTime_pct,Overtime_pct,LaborHours,LaborCost_EUR,OrdersProcessed,UnitsProcessed,ForecastVolume,ActualVolume,CapacityUtilization_pct,EquipmentDowntime_Min,InventoryAccuracy_pct,PickingErrorRate_pct,OnTimeShipment_pct,Absenteeism_pct,SafetyIncidents,Anomaly_Scenario
2025-02-12,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Morning,EMP0364,Employee_0364,Picker,218.5,169.6,132.4,2.9,89.9,6.8,7.81,223.86,301,1367,911,859,81.8,6.9,97.9,2.62,95.7,2.1,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Evening,EMP0125,Employee_0125,Packer,196.4,141.4,148.0,8.3,87.4,5.6,8.03,277.55,245,1163,1066,1120,105,4.0,97.4,2.19,98.4,1.9,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Night,EMP0310,Employee_0310,Replenisher,160.7,112.7,105.8,5.7,85.9,5.4,9.47,242.91,188,939,781,790,68.7,11.6,98.1,2.84,96.2,3.8,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Evening,EMP0234,Employee_0234,Picker,126.2,151.1,117.4,4.1,88.6,8.4,9.17,317.48,215,926,1220,1108,100.7,15.7,97.1,1.64,94.5,4.3,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Night,EMP0110,Employee_0110,Warehouse Associate,159.5,113.9,108.9,3.6,83.5,5.4,8.13,266.79,173,944,1253,1494,105,16.4,95.6,1.71,96.4,4.5,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Night,EMP0182,Employee_0182,Warehouse Associate,158.3,131.2,131.8,4.6,91.5,7.9,7.35,245.58,252,1051,848,865,69.2,20.6,96.2,1.94,96.4,2.1,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_A,Team_A,Night,EMP0003,Employee_0003,Warehouse Associate,183.2,172.9,163.7,8.9,85.8,5.1,7.97,298.15,262,898,971,1124,105,27.2,98.2,1.57,96.1,4.1,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Evening,EMP0285,Employee_0285,Replenisher,172.3,118.6,131.1,7.7,90.9,7.2,9.1,245.21,212,644,1178,1218,105,15.9,97.4,2.16,95.5,1.1,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Morning,EMP0282,Employee_0282,Warehouse Associate,186.5,150.6,118.8,7.8,84.7,4.6,7.75,291.32,233,1320,924,948,94.8,17.3,97.2,2.66,97.4,3.1,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Morning,EMP0114,Employee_0114,Picker,218.1,142.0,135.2,11.7,90.7,5.5,7.27,211.66,285,1158,719,673,86.3,11.3,97.2,1.65,98.7,1.8,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Night,EMP0299,Employee_0299,Packer,160.0,120.4,123.0,7.9,86.2,7.8,7.7,293.94,237,887,1058,1112,96.7,35.5,99.0,1.25,95.3,4.6,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Evening,EMP0213,Employee_0213,Warehouse Associate,166.9,134.3,141.0,4.9,89.2,6.7,8.42,292.4,199,1046,937,1037,105,38.9,99.6,1.73,96.9,3.8,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Morning,EMP0133,Employee_0133,Packer,196.0,164.4,131.7,7.1,89.0,1.7,8.63,303.44,248,1072,832,941,72.4,30.1,97.4,2.6,99.6,3.8,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Evening,EMP0106,Employee_0106,Warehouse Associate,186.7,169.4,148.1,5.5,85.2,6.7,9.31,282.11,365,1810,1130,1242,105,36.9,96.6,1.78,98.4,0.5,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Night,EMP0060,Employee_0060,Warehouse Associate,152.0,133.3,136.9,9.2,91.8,4.2,7.63,285.86,224,1254,597,713,59.4,0.9,97.3,2.9,98.5,3.2,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Evening,EMP0107,Employee_0107,Packer,175.9,150.8,154.3,3.8,87.6,3.3,8.72,228.83,263,1131,858,1006,105,7.4,96.9,2.48,97.8,3.7,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Night,EMP0297,Employee_0297,Packer,173.3,159.7,124.2,7.6,86.7,5.3,9.12,275.22,285,1251,1080,988,85.9,24.9,99.0,1.48,94.8,5.3,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0038,Employee_0038,Warehouse Associate,189.9,182.1,159.2,6.2,90.9,2.6,8.92,274.79,383,1458,853,776,64.7,12.6,97.4,1.29,100,4.3,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Morning,EMP0287,Employee_0287,Warehouse Associate,156.5,127.8,109.7,4.9,88.3,10.5,9.05,348.59,254,1255,985,1011,101.1,21.8,96.8,2.25,98.9,1.8,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Night,EMP0083,Employee_0083,Picker,167.9,126.0,104.7,8.9,88.8,9.5,8.93,295.26,211,670,983,1024,105,38.1,97.6,1.12,93.5,3.3,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Evening,EMP0053,Employee_0053,Replenisher,166.7,122.7,146.7,1.6,87.0,4.4,8.51,251.69,243,999,1343,1239,103.2,29.1,96.7,2.43,94.3,2.6,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Morning,EMP0051,Employee_0051,Replenisher,204.8,134.8,130.1,4.0,92.6,6.8,8.08,264.93,217,863,657,617,51.4,11.6,98.9,2.87,98.2,4.9,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_C,Team_C,Evening,EMP0342,Employee_0342,Packer,161.9,115.2,158.7,7.7,87.3,4.6,9.49,266.3,248,1366,980,968,105,8.4,97.4,1.36,97.3,4.9,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_C,Team_C,Night,EMP0020,Employee_0020,Replenisher,176.8,133.6,92.2,7.3,91.6,6.9,8.19,278.59,255,908,909,1037,105,30.1,98.4,2.32,96.2,1.5,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Evening,EMP0307,Employee_0307,Warehouse Associate,206.6,147.6,146.1,6.0,85.9,4.3,8.67,256.32,224,1225,645,574,49.9,18.9,98.3,2.07,95.7,3.0,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Evening,EMP0068,Employee_0068,Replenisher,177.3,132.5,118.0,5.9,88.4,3.4,8.48,313.86,201,793,982,1041,105,28.3,98.1,1.53,100,3.1,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Evening,EMP0246,Employee_0246,Packer,176.2,151.3,120.5,8.1,91.2,5.0,8.18,286.01,303,1612,820,783,71.2,0,98.0,2.2,96.7,0.5,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Evening,EMP0286,Employee_0286,Replenisher,146.4,139.6,145.9,4.7,87.1,6.1,9.25,297.77,238,1129,973,913,91.3,29.0,96.1,1.49,98.6,4.4,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Evening,EMP0199,Employee_0199,Warehouse Associate,128.5,154.7,154.3,6.8,86.8,4.3,7.9,249.63,256,1292,753,830,92.2,7.7,96.4,2.51,97.2,2.5,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_C,Team_C,Morning,EMP0341,Employee_0341,Packer,192.3,135.9,117.5,2.5,91.8,2.4,7.04,252.18,240,1091,702,770,101.3,31.1,97.0,2.27,100,2.9,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Morning,EMP0313,Employee_0313,Warehouse Associate,175.4,166.7,157.2,7.2,89.9,7.2,8.43,289.07,270,850,940,925,80.4,33.8,99.4,1.79,100,3.5,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Evening,EMP0373,Employee_0373,Warehouse Associate,171.5,127.4,134.8,4.6,91.8,7.9,8.6,297.12,265,1242,803,949,90.4,36.7,96.1,1.08,99.6,1.9,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Night,EMP0384,Employee_0384,Warehouse Associate,135.2,147.2,105.6,7.3,89.6,7.5,8.53,277.55,214,674,882,848,80.8,7.0,98.5,2.54,98.1,4.4,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Evening,EMP0097,Employee_0097,Packer,184.8,180.0,128.6,4.2,88.6,6.9,7.67,213.2,267,1048,706,691,88.6,37.5,98.0,2.22,96.7,3.5,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Evening,EMP0045,Employee_0045,Warehouse Associate,183.3,162.2,153.9,4.1,84.8,6.4,8.68,236.33,352,1552,687,746,62.2,19.4,98.7,1.0,97.3,4.4,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Evening,EMP0221,Employee_0221,Replenisher,153.1,154.7,142.3,10.4,87.9,6.7,9.1,242.34,312,1163,1047,962,105,38.7,97.6,1.18,99.2,4.1,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Evening,EMP0124,Employee_0124,Replenisher,210.0,141.9,138.6,5.9,92.1,3.7,7.83,207.17,204,863,1251,1457,105,28.7,97.7,2.55,94.9,3.1,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Evening,EMP0235,Employee_0235,Replenisher,168.3,132.1,127.7,7.8,90.6,6.4,9.1,276.82,245,1083,921,942,85.6,5.1,99.5,3.16,99.7,2.3,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0271,Employee_0271,Replenisher,195.2,156.6,152.4,7.1,89.7,1.4,7.85,281.28,280,1255,1167,1150,105,6.5,96.7,2.26,97.1,2.0,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_A,Team_A,Night,EMP0007,Employee_0007,Picker,134.0,136.4,157.4,5.3,84.6,8.9,8.99,298.14,285,1056,912,1040,105,42.2,97.7,1.93,96.7,1.3,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_C,Team_C,Night,EMP0340,Employee_0340,Warehouse Associate,152.8,114.8,119.3,6.7,92.4,7.5,8.0,226.85,250,1067,986,1108,105,16.9,97.9,3.03,98.6,2.1,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Evening,EMP0064,Employee_0064,Packer,193.5,126.2,143.4,9.0,89.0,6.4,9.22,319.64,259,1280,1110,1023,85.2,37.7,98.5,2.43,98.1,1.9,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Evening,EMP0383,Employee_0383,Warehouse Associate,174.2,138.3,145.2,7.6,92.0,7.9,8.07,284.52,199,818,856,892,85.0,11.0,96.1,1.14,97.0,4.9,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0040,Employee_0040,Warehouse Associate,201.4,186.4,123.7,4.6,86.2,6.7,8.66,328.52,325,1311,1171,1273,105,8.7,97.0,2.44,98.6,2.9,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Night,EMP0011,Employee_0011,Replenisher,161.6,142.9,127.7,6.7,87.8,9.1,8.82,294.78,211,1095,834,858,100.9,15.6,98.7,0.97,99.0,1.1,2,Safety incident event
2025-02-12,WK07,2025-02,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Night,EMP0224,Employee_0224,Packer,149.3,117.1,107.9,11.1,85.7,5.7,8.27,248.79,179,831,1082,1082,105,46.9,98.0,2.8,95.6,3.5,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Morning,EMP0376,Employee_0376,Warehouse Associate,194.6,153.0,124.4,5.7,89.0,5.0,8.69,260.93,330,1488,1250,1311,105,19.7,98.2,2.37,97.8,1.0,0,None
2025-02-12,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Morning,EMP0366,Employee_0366,Warehouse Associate,182.0,159.0,133.1,4.7,88.0,10.0,9.11,262.77,302,1697,968,1147,105,18.0,97.9,2.08,96.9,6.2,0,None
2025-02-12,WK07,2025-02,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Night,EMP0251,Employee_0251,Replenisher,154.7,147.8,124.8,10.5,89.3,7.0,8.66,329.16,287,863,1086,1030,93.6,4.5,99.3,1.17,96.8,4.1,0,None
2025-02-12,WK07,2025-02,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_C,Team_C,Evening,EMP0022,Employee_0022,Picker,173.8,137.8,132.9,5.9,91.0,4.4,7.74,239.81,205,636,967,1108,105,37.0,96.4,3.39,92.1,4.3,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Morning,EMP0132,Employee_0132,Picker,203.2,161.8,155.9,4.0,90.9,6.3,9.01,247.52,261,1046,1118,991,76.2,22.4,96.4,2.21,96.1,2.1,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Evening,EMP0302,Employee_0302,Packer,215.1,148.1,128.8,5.1,87.2,6.2,8.71,224.21,291,1375,704,735,63.9,29.9,95.9,2.28,96.7,4.8,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Evening,EMP0288,Employee_0288,Warehouse Associate,182.9,152.7,149.5,7.3,87.5,6.0,9.05,281.58,325,1776,708,818,81.8,33.6,97.3,1.96,98.3,4.8,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Evening,EMP0050,Employee_0050,Picker,192.0,149.1,145.3,8.2,92.7,12.4,8.89,309.73,260,1051,394,398,45,2.3,98.2,2.48,98.4,2.3,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Morning,EMP0048,Employee_0048,Warehouse Associate,169.3,128.1,137.9,4.7,90.9,4.9,8.99,282.33,279,984,842,791,65.9,15.2,97.3,1.0,97.0,6.2,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Evening,EMP0332,Employee_0332,Picker,178.0,121.5,103.1,4.8,89.2,7.3,8.72,333.9,256,1293,919,1066,105,3.6,97.3,2.22,96.0,2.6,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Morning,EMP0329,Employee_0329,Packer,170.7,140.5,146.6,6.2,88.8,5.1,8.61,279.23,286,1025,1048,1021,105,23.9,97.2,1.73,95.9,2.4,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0291,Employee_0291,Picker,205.5,178.2,168.3,5.1,91.1,4.6,7.75,265.37,278,1594,966,1157,100.6,30.7,96.8,2.72,97.1,3.1,5,Safety incident event
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Morning,EMP0115,Employee_0115,Replenisher,174.3,139.4,126.4,8.7,90.4,5.7,9.03,274.32,241,1288,870,1034,105,26.1,96.7,1.59,97.4,3.2,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Evening,EMP0242,Employee_0242,Replenisher,193.2,149.0,130.5,5.7,90.0,6.7,8.9,318.48,271,981,1104,1102,100.2,40.2,98.2,2.54,95.5,2.6,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Evening,EMP0138,Employee_0138,Replenisher,184.3,141.3,149.5,8.0,91.4,7.3,8.65,291.39,286,994,1012,1153,88.7,31.6,98.3,1.06,95.2,3.3,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_C,Team_C,Night,EMP0152,Employee_0152,Picker,158.6,124.1,119.2,6.7,89.9,8.0,9.29,305.6,208,700,960,852,65.5,19.4,99.3,2.78,100,1.9,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Evening,EMP0036,Employee_0036,Warehouse Associate,178.9,141.8,124.5,7.6,87.3,3.4,8.57,249.84,287,1093,711,686,57.2,21.7,96.5,0.42,100,1.4,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Night,EMP0379,Employee_0379,Packer,163.4,131.0,140.5,5.4,89.3,3.4,7.42,215.7,240,1097,835,903,86.0,7.3,99.3,1.73,98.6,1.9,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Night,EMP0362,Employee_0362,Picker,145.4,126.5,136.2,5.9,88.4,2.2,7.62,188.61,215,674,922,1055,100.5,21.1,97.4,0.48,97.4,5.5,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Evening,EMP0213,Employee_0213,Warehouse Associate,177.8,162.7,112.4,7.5,90.7,6.7,8.36,286.72,262,1012,1161,1240,105,30.0,99.9,1.53,100,2.6,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0037,Employee_0037,Replenisher,194.6,140.5,156.8,3.5,89.0,5.3,9.02,233.33,200,704,967,927,77.2,3.9,96.8,2.43,96.7,7.0,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Morning,EMP0350,Employee_0350,Packer,156.6,117.9,100.8,8.1,85.4,6.1,9.62,342.47,236,928,1152,1300,105,0,98.8,1.4,95.5,2.2,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Night,EMP0374,Employee_0374,Replenisher,164.9,130.9,140.1,1.6,81.1,10.0,8.06,216.98,215,701,951,1070,101.9,24.8,97.0,1.72,99.4,2.8,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Night,EMP0223,Employee_0223,Packer,163.2,118.4,121.2,6.3,88.3,8.0,9.37,316.48,253,816,1062,1212,105,43.2,98.8,1.2,97.9,2.6,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Morning,EMP0116,Employee_0116,Packer,171.8,149.7,163.2,7.7,91.2,5.1,9.02,278.02,229,950,883,1010,105,13.3,97.1,1.98,94.0,4.3,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Night,EMP0121,Employee_0121,Replenisher,171.1,128.8,119.3,8.6,85.8,7.2,8.71,247.58,225,926,921,1012,105,26.0,98.1,1.82,97.0,1.3,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Morning,EMP0143,Employee_0143,Packer,207.0,161.3,170.4,5.3,90.9,6.8,8.92,264.72,231,788,934,1062,81.7,13.7,98.4,3.41,95.4,2.4,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Evening,EMP0080,Employee_0080,Packer,155.9,130.7,116.3,5.7,86.5,2.2,9.22,252.35,207,948,1032,1186,105,11.8,98.2,3.58,96.0,2.5,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Morning,EMP0191,Employee_0191,Picker,203.1,148.4,143.8,5.5,88.4,1.6,8.39,255.78,298,1277,1023,1009,80.7,25.1,98.4,2.62,96.5,5.0,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Morning,EMP0258,Employee_0258,Packer,195.5,158.4,139.7,4.8,90.5,5.0,8.63,230.96,269,1134,960,856,85.6,18.6,98.6,1.58,98.7,5.8,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_C,Team_C,Morning,EMP0017,Employee_0017,Replenisher,174.2,171.9,156.8,5.9,92.2,6.1,8.84,241.33,295,1191,860,1002,105,25.6,97.5,3.87,100,2.8,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Night,EMP0034,Employee_0034,Packer,183.7,143.3,124.6,8.6,87.5,6.1,8.86,248.65,284,880,940,1109,92.4,32.7,96.5,0.84,98.1,5.2,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Night,EMP0186,Employee_0186,Picker,139.9,139.5,112.9,7.6,89.1,6.0,7.91,260.76,292,1586,804,894,71.5,29.4,98.0,2.5,94.8,5.5,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Evening,EMP0283,Employee_0283,Packer,189.4,147.4,137.7,5.7,90.1,6.5,7.88,289.9,324,1128,773,791,79.1,21.7,97.5,2.01,98.6,2.9,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Night,EMP0319,Employee_0319,Replenisher,146.0,133.6,123.2,8.4,88.0,6.9,7.55,223.26,257,1349,750,792,68.9,14.9,98.4,0.84,95.0,2.1,0,None
2025-02-13,WK07,2025-02,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Morning,EMP0348,Employee_0348,Replenisher,170.9,138.4,129.2,3.9,88.0,6.1,8.53,251.52,278,924,463,501,65.9,3.7,98.3,1.02,96.3,4.7,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Evening,EMP0268,Employee_0268,Replenisher,202.2,143.4,106.4,7.0,93.1,5.7,8.73,241.97,216,759,1096,969,96.9,38.0,98.3,0.61,99.7,3.3,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Night,EMP0243,Employee_0243,Picker,171.2,118.6,102.5,10.5,85.4,5.5,7.46,202.54,256,925,1383,1471,105,5.1,97.8,2.83,97.8,2.2,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Night,EMP0139,Employee_0139,Picker,160.9,131.9,131.3,9.4,83.7,8.5,9.18,301.99,273,1411,1111,1098,84.5,15.1,98.3,2.41,96.5,5.2,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Evening,EMP0134,Employee_0134,Picker,209.6,160.9,131.5,8.1,84.4,9.4,9.4,339.83,269,822,1031,1017,78.2,14.5,98.3,2.75,95.9,5.2,0,None
2025-02-13,WK07,2025-02,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Night,EMP0286,Employee_0286,Replenisher,166.6,136.9,99.2,8.9,88.0,5.2,8.78,249.83,256,910,1206,1297,105,23.8,98.1,1.06,95.3,0.4,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Night,EMP0087,Employee_0087,Replenisher,138.2,124.4,122.3,5.0,88.0,10.0,8.97,253.53,257,822,844,758,79.8,21.1,98.1,2.01,99.1,1.8,0,None
2025-02-13,WK07,2025-02,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Night,EMP0086,Employee_0086,Warehouse Associate,150.2,130.0,95.9,7.8,87.9,5.5,9.14,306.83,205,784,803,897,94.4,0,99.6,1.57,95.5,2.3,0,None
